Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2017,201711,November 2017,4,0,1,Imports,251,France,,788,Tunisia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,73813,,740345,,,0
HS,2017,201711,November 2017,4,0,1,Imports,251,France,,616,Poland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1286,,52840,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,381,Italy,,,,,,,,,3006,Pharmaceutical goods,,,,,,,8999,,1951112,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,398,Kazakhstan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,22,,1996,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,400,Jordan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,9,,4819,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,404,Kenya,,,,,,,,,3006,Pharmaceutical goods,,,,,,,50,,8499,,,0
HS,2017,201711,November 2017,4,0,1,Imports,251,France,,643,Russian Federation,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1,,760,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,144,Sri Lanka,,,,,,,,,3006,Pharmaceutical goods,,,,,,,210,,31932,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,752,Sweden,,,,,,,,,3006,Pharmaceutical goods,,,,,,,973,,195310,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,764,Thailand,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1441,,313240,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,768,Togo,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1868,,20444,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,214,Dominican Rep.,,,,,,,,,3006,Pharmaceutical goods,,,,,,,4,,2358,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,218,Ecuador,,,,,,,,,3006,Pharmaceutical goods,,,,,,,198,,13129,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,222,El Salvador,,,,,,,,,3006,Pharmaceutical goods,,,,,,,39,,1154,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,233,Estonia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,9,,15594,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,246,Finland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,177,,40364,,,0
HS,2017,201711,November 2017,4,0,1,Imports,251,France,,540,New Caledonia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1,,113,,,0
HS,2017,201711,November 2017,4,0,1,Imports,251,France,,76,Brazil,,,,,,,,,3006,Pharmaceutical goods,,,,,,,952,,433754,,,0
HS,2017,201711,November 2017,4,0,1,Imports,251,France,,156,China,,,,,,,,,3006,Pharmaceutical goods,,,,,,,28927,,344029,,,0
HS,2017,201711,November 2017,4,0,1,Imports,251,France,,899,"Areas, nes",,,,,,,,,3006,Pharmaceutical goods,,,,,,,1356,,337885,,,0
HS,2017,201711,November 2017,4,0,1,Imports,251,France,,842,United States of America,,,,,,,,,3006,Pharmaceutical goods,,,,,,,22839,,4143475,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,620,Portugal,,,,,,,,,3006,Pharmaceutical goods,,,,,,,4815,,439459,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,642,Romania,,,,,,,,,3006,Pharmaceutical goods,,,,,,,603,,98881,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,703,Slovakia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,223,,22042,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,258,French Polynesia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1318,,103779,,,0
HS,2017,201711,November 2017,4,0,1,Imports,251,France,,0,World,,,,,,,,,3006,Pharmaceutical goods,,,,,,,858927,,49376607,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,268,Georgia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,81,,14174,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,276,Germany,,,,,,,,,3006,Pharmaceutical goods,,,,,,,48191,,5042854,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,414,Kuwait,,,,,,,,,3006,Pharmaceutical goods,,,,,,,196,,40766,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,422,Lebanon,,,,,,,,,3006,Pharmaceutical goods,,,,,,,549,,132491,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,428,Latvia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,36,,2932,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,440,Lithuania,,,,,,,,,3006,Pharmaceutical goods,,,,,,,43,,7274,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,450,Madagascar,,,,,,,,,3006,Pharmaceutical goods,,,,,,,260,,26736,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,462,Maldives,,,,,,,,,3006,Pharmaceutical goods,,,,,,,33,,2887,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,466,Mali,,,,,,,,,3006,Pharmaceutical goods,,,,,,,452,,15918,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,470,Malta,,,,,,,,,3006,Pharmaceutical goods,,,,,,,22,,1436,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,480,Mauritius,,,,,,,,,3006,Pharmaceutical goods,,,,,,,119,,9697,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,484,Mexico,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2286,,207452,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,512,Oman,,,,,,,,,3006,Pharmaceutical goods,,,,,,,284,,10313,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,516,Namibia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,6,,593,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,666,Saint Pierre and Miquelon,,,,,,,,,3006,Pharmaceutical goods,,,,,,,13,,3013,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,682,Saudi Arabia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,981,,129645,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,442,Luxembourg,,,,,,,,,3006,Pharmaceutical goods,,,,,,,217,,19210,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,579,Norway,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1211,,172736,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,757,Switzerland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1950,,570177,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,0,World,,,,,,,,,3006,Pharmaceutical goods,,,,,,,,,47961596,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,899,"Areas, nes",,,,,,,,,3006,Pharmaceutical goods,,,,,,,626,,507277,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,757,Switzerland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,24171,,3365726,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,76,Brazil,,,,,,,,,3006,Pharmaceutical goods,,,,,,,245,,60102,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,100,Bulgaria,,,,,,,,,3006,Pharmaceutical goods,,,,,,,186,,35936,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,112,Belarus,,,,,,,,,3006,Pharmaceutical goods,,,,,,,371,,31909,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,116,Cambodia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,191,,41644,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,120,Cameroon,,,,,,,,,3006,Pharmaceutical goods,,,,,,,41,,2692,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,144,Sri Lanka,,,,,,,,,3006,Pharmaceutical goods,,,,,,,231,,50769,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,148,Chad,,,,,,,,,3006,Pharmaceutical goods,,,,,,,400,,6113,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,152,Chile,,,,,,,,,3006,Pharmaceutical goods,,,,,,,477,,42080,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,634,Qatar,,,,,,,,,3006,Pharmaceutical goods,,,,,,,381,,47824,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,642,Romania,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3822,,323709,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,643,Russian Federation,,,,,,,,,3006,Pharmaceutical goods,,,,,,,5657,,408023,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,124,Canada,,,,,,,,,3006,Pharmaceutical goods,,,,,,,26552,,1560794,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,688,Serbia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1149,,65444,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,288,Ghana,,,,,,,,,3006,Pharmaceutical goods,,,,,,,170,,1834,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,300,Greece,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3456,,724823,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,320,Guatemala,,,,,,,,,3006,Pharmaceutical goods,,,,,,,15,,1038,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,332,Haiti,,,,,,,,,3006,Pharmaceutical goods,,,,,,,24,,537,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,344,"China, Hong Kong SAR",,,,,,,,,3006,Pharmaceutical goods,,,,,,,21245,,3023101,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,854,Burkina Faso,,,,,,,,,3006,Pharmaceutical goods,,,,,,,365,,34514,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,876,Wallis and Futuna Isds,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2,,175,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,752,Sweden,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1654,,298525,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,258,French Polynesia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1151,,75350,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,268,Georgia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,148,,34213,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,496,Mongolia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,20,,5877,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,498,Rep. of Moldova,,,,,,,,,3006,Pharmaceutical goods,,,,,,,124,,18146,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,499,Montenegro,,,,,,,,,3006,Pharmaceutical goods,,,,,,,15,,497,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,504,Morocco,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1190,,56735,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,512,Oman,,,,,,,,,3006,Pharmaceutical goods,,,,,,,158,,24297,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,381,Italy,,,,,,,,,3006,Pharmaceutical goods,,,,,,,23483,,2845267,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,384,Côte d'Ivoire,,,,,,,,,3006,Pharmaceutical goods,,,,,,,497,,40082,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,398,Kazakhstan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,126,,45143,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,400,Jordan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,150,,37304,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,410,Rep. of Korea,,,,,,,,,3006,Pharmaceutical goods,,,,,,,581,,352553,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,414,Kuwait,,,,,,,,,3006,Pharmaceutical goods,,,,,,,508,,67758,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,417,Kyrgyzstan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,20,,3664,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,422,Lebanon,,,,,,,,,3006,Pharmaceutical goods,,,,,,,38,,18972,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,428,Latvia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,122,,16273,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,434,Libya,,,,,,,,,3006,Pharmaceutical goods,,,,,,,18,,737,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,440,Lithuania,,,,,,,,,3006,Pharmaceutical goods,,,,,,,45,,33053,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,442,Luxembourg,,,,,,,,,3006,Pharmaceutical goods,,,,,,,263,,26601,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,450,Madagascar,,,,,,,,,3006,Pharmaceutical goods,,,,,,,98,,10291,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,458,Malaysia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,223,,46129,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,490,"Other Asia, nes",,,,,,,,,3006,Pharmaceutical goods,,,,,,,143,,74423,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,577,"Other Africa, nes",,,,,,,,,3006,Pharmaceutical goods,,,,,,,8,,547,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,788,Tunisia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,577,,149195,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,818,Egypt,,,,,,,,,3006,Pharmaceutical goods,,,,,,,11,,2174,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,0,World,,,,,,,,,3006,Pharmaceutical goods,,,,,,,400720,,43485729,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,703,Slovakia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3322,,238649,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,704,Viet Nam,,,,,,,,,3006,Pharmaceutical goods,,,,,,,81,,1937,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,764,Thailand,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2450,,226166,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,788,Tunisia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,58117,,500800,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,792,Turkey,,,,,,,,,3006,Pharmaceutical goods,,,,,,,13598,,41771,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,818,Egypt,,,,,,,,,3006,Pharmaceutical goods,,,,,,,5,,254,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,705,Slovenia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2,,1465,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,699,India,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1830,,153128,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,76,Brazil,,,,,,,,,3006,Pharmaceutical goods,,,,,,,963,,430394,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,276,Germany,,,,,,,,,3006,Pharmaceutical goods,,,,,,,,,13875541,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,462,Maldives,,,,,,,,,3006,Pharmaceutical goods,,,,,,,10,,2344,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,466,Mali,,,,,,,,,3006,Pharmaceutical goods,,,,,,,308,,14306,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,470,Malta,,,,,,,,,3006,Pharmaceutical goods,,,,,,,255,,26821,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,480,Mauritius,,,,,,,,,3006,Pharmaceutical goods,,,,,,,264,,32568,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,484,Mexico,,,,,,,,,3006,Pharmaceutical goods,,,,,,,313,,178587,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,533,Aruba,,,,,,,,,3006,Pharmaceutical goods,,,,,,,50,,2860,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,540,New Caledonia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1463,,115382,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,554,New Zealand,,,,,,,,,3006,Pharmaceutical goods,,,,,,,13,,3944,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,558,Nicaragua,,,,,,,,,3006,Pharmaceutical goods,,,,,,,52,,4298,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,562,Niger,,,,,,,,,3006,Pharmaceutical goods,,,,,,,118,,6921,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,566,Nigeria,,,,,,,,,3006,Pharmaceutical goods,,,,,,,500,,9151,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,586,Pakistan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,101,,11154,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,608,Philippines,,,,,,,,,3006,Pharmaceutical goods,,,,,,,205,,13603,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,724,Spain,,,,,,,,,3006,Pharmaceutical goods,,,,,,,51003,,6535522,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,528,Netherlands,,,,,,,,,3006,Pharmaceutical goods,,,,,,,17763,,1371546,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,724,Spain,,,,,,,,,3006,Pharmaceutical goods,,,,,,,21412,,1177867,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,752,Sweden,,,,,,,,,3006,Pharmaceutical goods,,,,,,,200,,40060,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,268,Georgia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,8,,13222,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,504,Morocco,,,,,,,,,3006,Pharmaceutical goods,,,,,,,28304,,411998,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,392,Japan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,557,,235829,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,410,Rep. of Korea,,,,,,,,,3006,Pharmaceutical goods,,,,,,,424,,54551,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,442,Luxembourg,,,,,,,,,3006,Pharmaceutical goods,,,,,,,119,,2238,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,480,Mauritius,,,,,,,,,3006,Pharmaceutical goods,,,,,,,100,,7574,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,484,Mexico,,,,,,,,,3006,Pharmaceutical goods,,,,,,,555,,272357,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,440,Lithuania,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1,,4,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,586,Pakistan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1,,48,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,682,Saudi Arabia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,19609,,713062,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,686,Senegal,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1193,,42059,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,690,Seychelles,,,,,,,,,3006,Pharmaceutical goods,,,,,,,19,,3472,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,699,India,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1183,,111142,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,348,Hungary,,,,,,,,,3006,Pharmaceutical goods,,,,,,,6421,,556842,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,352,Iceland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2,,4648,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,360,Indonesia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1476,,356478,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,364,Iran,,,,,,,,,3006,Pharmaceutical goods,,,,,,,84,,113323,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,372,Ireland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1179,,202487,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,376,Israel,,,,,,,,,3006,Pharmaceutical goods,,,,,,,207,,79449,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,156,China,,,,,,,,,3006,Pharmaceutical goods,,,,,,,407,,135557,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,170,Colombia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1967,,164548,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,188,Costa Rica,,,,,,,,,3006,Pharmaceutical goods,,,,,,,11,,6429,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,191,Croatia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1508,,131574,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,196,Cyprus,,,,,,,,,3006,Pharmaceutical goods,,,,,,,946,,44952,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,203,Czech Rep.,,,,,,,,,3006,Pharmaceutical goods,,,,,,,4850,,1690945,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,204,Benin,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1789,,204167,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,208,Denmark,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1467,,137780,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,214,Dominican Rep.,,,,,,,,,3006,Pharmaceutical goods,,,,,,,28,,8194,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,218,Ecuador,,,,,,,,,3006,Pharmaceutical goods,,,,,,,155,,43917,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,233,Estonia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,7,,8082,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,246,Finland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2032,,461694,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,842,United States of America,,,,,,,,,3006,Pharmaceutical goods,,,,,,,27080,,5877749,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,8,Albania,,,,,,,,,3006,Pharmaceutical goods,,,,,,,97,,11843,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,32,Argentina,,,,,,,,,3006,Pharmaceutical goods,,,,,,,446,,54743,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,36,Australia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3877,,167369,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,48,Bahrain,,,,,,,,,3006,Pharmaceutical goods,,,,,,,688,,51321,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,50,Bangladesh,,,,,,,,,3006,Pharmaceutical goods,,,,,,,80,,8743,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,52,Barbados,,,,,,,,,3006,Pharmaceutical goods,,,,,,,111,,5167,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,276,Germany,,,,,,,,,3006,Pharmaceutical goods,,,,,,,30679,,3593221,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,40,Austria,,,,,,,,,3006,Pharmaceutical goods,,,,,,,459,,98549,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,620,Portugal,,,,,,,,,3006,Pharmaceutical goods,,,,,,,7568,,518248,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,56,Belgium,,,,,,,,,3006,Pharmaceutical goods,,,,,,,56967,,3315346,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,178,Congo,,,,,,,,,3006,Pharmaceutical goods,,,,,,,365,,10624,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,12,Algeria,,,,,,,,,3006,Pharmaceutical goods,,,,,,,304,,107084,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,826,United Kingdom,,,,,,,,,3006,Pharmaceutical goods,,,,,,,5650,,1274284,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,20,Andorra,,,,,,,,,3006,Pharmaceutical goods,,,,,,,107,,20306,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,31,Azerbaijan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,168,,25073,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,51,Armenia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,30,,5648,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,100,Bulgaria,,,,,,,,,3006,Pharmaceutical goods,,,,,,,19774,,223840,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,116,Cambodia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2,,621,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,124,Canada,,,,,,,,,3006,Pharmaceutical goods,,,,,,,42760,,1888453,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,642,Romania,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2,,577,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,348,Hungary,,,,,,,,,3006,Pharmaceutical goods,,,,,,,23091,,2159402,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,372,Ireland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,43707,,3064592,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,376,Israel,,,,,,,,,3006,Pharmaceutical goods,,,,,,,679,,64888,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,381,Italy,,,,,,,,,3006,Pharmaceutical goods,,,,,,,130544,,4605777,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,156,China,,,,,,,,,3006,Pharmaceutical goods,,,,,,,31798,,314432,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,203,Czech Rep.,,,,,,,,,3006,Pharmaceutical goods,,,,,,,563,,139036,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,208,Denmark,,,,,,,,,3006,Pharmaceutical goods,,,,,,,7622,,539250,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,214,Dominican Rep.,,,,,,,,,3006,Pharmaceutical goods,,,,,,,12050,,1411877,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,233,Estonia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3,,161,,,0
